1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
-804 -1393 -1 1755 190 1323 950 -1122 184 -1288 1629 -348 -1225 -860 -1155 167 -1 -1176 -1 -1288 314 -162 148 0 900 -1232 0 745 149 -296 0 -1 -1 136 -1 868 516 -912 889 -1 -1 708 0 -1 -1 -485 0 936 -1 -1 504 -1 -340 460 0 84 -324 246 168 0 -1 -1 0 -1 -1 77 -544 -1 -1 -1 0 -1 -1 -230 -1 -1 -1 -1 -188 -1 -1 -1 -368 -1 140 -150 -1 -90 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-808 -1400 594 1764 191 1330 955 -1128 185 -1295 1638 -350 -1232 -1 -1162 168 -1169 -1183 0 -1296 -1 -1 149 0 906 -1 0 -1 -1 -1 0 -1 1215 137 -1 875 520 -1 896 -1 -1 714 0 -1 -1 -1 -1 945 990 436 510 -1 -344 -1 0 -1 -1 249 -1 0 -1 -80 -1 -1 -1 -1 -1 -1 -1 594 -1 -1 -1 -235 -1 -1 -1 -1 -1 -360 -1 -333 -1 -1 145 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-812 -1407 597 1773 192 1337 960 -1134 186 -1302 1647 -352 -1239 -1 -1169 169 -1176 -1 0 -1304 316 -163 150 -1 912 -1240 0 -1 150 -298 0 715 1224 -1 552 882 524 -1 903 0 595 720 0 -1 115 -490 -1 954 -1 440 -1 -1 -348 -1 -1 -1 -328 -1 -1 -1 -1 -1 -1 -1 71 -1 -1 -1 -1 603 0 66 -1 -240 -1 -1 0 -1 -1 -1 360 -1 -1 -136 -1 -1 -1 -1 -1 69 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-816 -1414 600 1782 193 1344 965 -1140 187 -1309 1656 -354 -1246 -1 -1176 170 -1183 -1190 0 -1312 318 -164 151 0 918 -1248 0 750 151 -300 0 720 1233 138 -1 889 528 -1 910 0 -1 726 0 -1 116 -495 0 -1 -1 -1 516 -1 -352 -1 -1 85 -1 -1 170 -1 -1 -1 -1 -1 -1 78 -1 183 -1 612 -1 -1 -1 -1 0 -1 -1 188 -1 -1 -1 -1 -1 -1 -1 -155 -1 -1 -1 -1 0 -72 -1 -1 -1 -1 -1 -1 -1 -1
-820 -1421 603 1791 194 1351 970 -1146 188 -1316 1665 -356 -1253 -865 -1183 171 -1190 -1 0 -1320 320 -165 152 0 924 -1256 0 755 152 -302 0 725 1242 139 -1 896 532 -920 -1 0 -1 732 0 -1 117 -500 0 -1 -1 -1 522 -1 -356 465 -1 -1 -332 -1 -1 -1 -1 -1 0 -1 -1 79 -552 186 -1 -1 -1 -1 -216 -1 -1 -1 -1 -1 -192 -1 -1 -342 -1 -1 150 -1 -1 -1 168 72 -1 -1 0 -1 -1 -1 -1 -1 -1 -1
-824 -1428 606 1800 195 1358 975 -1152 189 -1323 1674 -358 -1260 -870 -1190 172 -1197 -1197 0 -1328 322 -166 153 0 930 -1264 0 760 153 -1 0 730 1251 140 556 -1 536 -1 -1 0 -1 -1 -1 1035 118 -505 -1 963 999 444 528 -1 -360 -1 -1 -1 -336 252 172 0 -1 -1 0 -1 -1 80 -1 -1 180 -1 -1 -1 -1 -1 -1 -1 -1 192 -196 -1 -1 -1 -1 -1 -1 -1 -1 -96 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-828 -1435 609 1809 196 1365 980 -1158 190 -1330 1683 -360 -1267 -875 -1197 173 -1204 -1204 0 -1336 324 -167 154 0 936 -1272 0 765 154 -304 -1 735 -1 -1 560 903 -1 -928 917 -1 600 738 0 1044 -1 -1 0 972 -1 448 534 -1 -364 470 0 86 -340 255 -1 -1 -747 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -245 -1 -1 -1 196 -1 -368 -1 -1 -1 -140 -1 -1 -1 -102 176 -1 -1 -1 -1 -1 -1 -1 -1 6 -1 -1
-832 -1442 612 1818 197 1372 985 -1164 -1 -1337 1692 -362 -1274 -880 -1204 174 -1211 -1211 0 -1344 -1 -168 155 -1 942 -1280 0 770 155 -306 -1 740 1260 141 -1 -1 540 -1 -1 0 605 -1 0 -1 -1 -1 -1 981 1008 452 540 -372 -368 475 -1 87 -344 258 174 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 621 -1 -1 -220 -1 -1 0 0 200 -1 -1 -1 -1 -1 -1 -1 -1 324 -108 -1 -1 -1 -76 -1 -1 -1 -1 -1 -1 -1 -1
-836 -1449 615 1827 198 1379 990 -1170 191 -1344 1701 -364 -1281 -885 -1211 175 -1218 -1218 0 -1352 -1 -169 156 0 -1 -1 0 775 -1 -308 0 745 -1 142 564 910 -1 -936 924 0 610 744 0 1053 119 -510 0 -1 1017 -1 546 -1 -1 -1 -1 -1 -348 -1 -1 0 -756 -1 -1 -1 -1 81 -1 189 183 630 -1 -1 -224 -250 0 -1 -1 -1 -1 -376 -1 -1 -1 -144 -1 -1 333 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-840 -1456 618 1836 199 1386 995 -1176 192 -1 -1 -366 -1288 -890 -1218 176 -1225 -1225 -1 -1360 326 -170 157 0 948 -1 -1 -1 156 -310 -1 750 1269 143 -1 917 -1 -1 931 0 615 -1 0 -1 -1 -515 0 990 1026 -1 -1 -376 -372 -1 0 -1 -352 -1 -1 0 -1 -81 0 -1 -1 -1 -1 192 186 -1 -1 -1 -1 -1 -1 -1 -1 -1 -200 -1 369 -1 -1 -1 -1 -160 342 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-844 -1463 621 1845 200 1393 1000 -1182 193 -1351 1710 -368 -1295 -1 -1225 177 -1232 -1 0 -1368 328 -1 -1 0 -1 -1288 0 -1 157 -1 0 -1 1278 144 -1 924 -1 -944 938 0 620 750 0 -1 -1 -520 0 999 -1 456 552 -1 -376 -1 -1 88 -356 -1 -1 -1 -765 -1 -1 -1 -1 -1 -560 195 189 -1 0 67 -228 -1 -1 -1 0 -1 -1 -384 -1 -1 -1 -1 -1 -1 -1 -1 184 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-848 -1470 624 1854 201 1400 1005 -1188 194 -1358 1719 -370 -1302 -895 -1232 178 -1239 -1232 0 -1 330 -171 158 -1 -1 -1296 0 780 -1 -312 0 755 -1 -1 -1 931 544 -952 -1 0 -1 -1 0 1062 -1 -525 -1 1008 1035 460 558 -1 -1 480 0 89 -1 261 -1 -1 -1 -82 0 81 -1 82 -568 -1 -1 -1 0 -1 -1 -255 -1 -1 0 -1 -1 -1 378 -1 -1 -1 -1 -165 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-852 -1477 627 1863 202 1407 1010 -1194 195 -1365 1728 -372 -1309 -900 -1239 179 -1246 -1239 -1 -1376 332 -172 -1 0 954 -1304 -1 -1 -1 -314 0 760 -1 145 568 938 -1 -1 -1 -1 625 756 -1 -1 120 -530 0 -1 1044 -1 -1 -380 -380 485 0 90 -360 264 -1 -1 -774 -83 0 -1 -1 -1 -1 198 192 639 -1 68 -232 -1 -1 -1 -1 -1 -1 -392 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-856 -1484 630 1872 203 1414 1015 -1200 196 -1372 1737 -1 -1316 -905 -1246 180 -1253 -1246 -1 -1384 334 -173 159 0 960 -1312 -1 785 158 -316 0 765 1287 146 572 -1 -1 -1 945 -1 -1 -1 0 1071 -1 -535 -1 1017 -1 464 564 -1 -384 490 -1 -1 -1 267 176 0 -1 -1 0 -1 -1 -1 -576 -1 -1 -1 -1 -1 -236 -1 -1 -1 -1 -1 -1 -400 -1 -1 -1 -1 155 -1 351 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-860 -1491 633 1881 204 1421 1020 -1206 -1 -1379 1746 -374 -1323 -910 -1253 181 -1260 -1253 0 -1392 -1 -174 160 0 -1 -1320 -1 790 159 -318 0 770 1296 147 576 -1 -1 -960 952 0 -1 762 0 -1 -1 -540 -1 -1 1053 -1 -1 -384 -1 495 -1 -1 -364 270 -1 0 -1 -1 -1 -1 -1 83 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -204 -1 -1 -1 -376 -148 -1 -1 -1 -114 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-864 -1498 636 1890 205 1428 1025 -1212 197 -1386 1755 -376 -1330 -1 -1260 182 -1267 -1260 -1 -1400 336 -175 161 0 -1 -1328 0 795 160 -1 0 775 1305 148 -1 -1 -1 -968 -1 0 630 -1 0 1080 121 -545 0 1026 -1 -1 -1 -388 -388 500 0 -1 -368 -1 178 0 -783 -1 -1 82 -1 84 -1 -1 195 -1 0 -1 -240 -1 -1 -1 -1 -1 -1 -1 387 -351 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-868 -1505 639 1899 206 1435 1030 -1218 198 -1393 1764 -1 -1337 -915 -1267 183 -1274 -1267 0 -1 338 -176 162 0 966 -1336 0 800 -1 -320 0 780 1314 149 580 945 -1 -976 959 -1 -1 768 -1 1089 122 -1 -1 -1 -1 468 570 -392 -1 505 0 -1 -372 -1 180 -1 -792 -84 -1 83 72 -1 -584 -1 198 648 -1 69 -1 -260 -1 0 -1 204 -1 -1 396 -1 -1 -152 -1 -170 -1 -120 -1 -1 -1 -80 -1 -1 -1 -1 -1 -1 -1 -1
-872 -1512 -1 1908 207 1442 1035 -1224 199 -1400 1773 -378 -1344 -920 -1274 184 -1281 -1274 0 -1408 340 -177 163 -1 -1 -1344 0 805 161 -1 0 785 -1 150 -1 952 548 -984 966 0 -1 -1 0 1098 123 -1 -1 -1 1062 -1 -1 -1 -392 510 0 91 -1 -1 -1 0 -1 -1 0 -1 73 -1 -1 201 201 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 405 -1 -1 -1 -1 -175 -1 -126 192 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-876 -1519 642 1917 208 1449 1040 -1230 200 -1407 1782 -1 -1351 -925 -1 185 -1 -1281 0 -1 342 -178 -1 0 -1 -1352 0 810 162 -322 -1 790 1323 -1 584 959 552 -992 973 0 -1 -1 -1 1107 124 -550 0 1035 1071 472 576 -1 -396 515 0 92 -1 273 -1 -1 -1 -85 0 -1 74 -1 -592 204 204 -1 -1 70 -244 -1 -1 -1 -1 -1 -1 -1 -1 -1 -384 -156 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -3 -1
-880 -1526 645 1926 209 1456 1045 -1236 201 -1 1791 -380 -1358 -930 -1281 -1 -1288 -1 0 -1 344 -179 164 0 972 -1360 -1 -1 163 -324 0 795 -1 -1 588 966 556 -1000 -1 0 -1 774 0 1116 125 -1 -1 -1 -1 476 582 -1 -1 520 0 93 -1 -1 182 0 -1 -1 0 84 75 -1 -600 -1 -1 657 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -360 -1 -1 -1 -1 -1 -132 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-884 -1533 648 1935 210 1463 1050 -1242 202 -1414 -1 -382 -1365 -935 -1288 186 -1295 -1288 0 -1416 346 -1 165 -1 978 -1 0 815 164 -326 -1 800 1332 151 592 -1 560 -1008 -1 0 635 -1 -1 -1 -1 -1 0 -1 1080 -1 -1 -1 -1 525 0 94 -1 276 -1 -1 -1 -1 0 -1 76 85 -608 -1 -1 -1 0 71 -248 -1 -1 -1 -1 -1 -1 -408 -1 -1 -1 -1 160 -1 -1 -1 -1 -1 -1 -84 -1 -1 -1 28 -1 -1 -1 -1
-888 -1540 651 1944 211 1470 1055 -1 203 -1 1800 -384 -1372 -940 -1 -1 -1302 -1 0 -1424 348 -180 -1 -1 -1 -1 -1 820 -1 -328 0 805 1341 152 596 973 -1 -1016 980 0 -1 780 0 -1 126 -555 -1 1044 -1 480 -1 -396 -1 530 0 95 -1 -1 -1 -1 -801 -86 0 85 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 0 -1 -1 -1 414 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-892 -1547 654 1953 212 1477 1060 -1248 204 -1421 1809 -386 -1379 -945 -1295 187 -1309 -1295 0 -1432 350 -181 166 0 984 -1 -1 825 165 -330 0 810 -1 -1 600 980 -1 -1 987 0 640 786 0 1125 -1 -1 -1 1053 1089 484 588 -400 -1 -1 -1 -1 -1 -1 184 -1 -1 -1 0 86 77 -1 -1 -1 -1 -1 0 72 -1 -1 -1 0 -1 208 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 200 -1 -1 -1 -1 57 -1 -1 -1 -1 -1 -1
-896 -1554 657 1962 213 1484 1065 -1254 205 -1428 1818 -388 -1386 -950 -1302 188 -1316 -1 0 -1440 352 -182 167 0 -1 -1368 0 830 166 -332 0 -1 1350 153 604 987 564 -1 994 0 645 792 0 1134 127 -560 0 -1 1098 488 -1 -1 -1 535 -1 96 -1 -1 -1 0 -810 -87 -1 -1 -1 -1 -1 207 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 423 -1 -1 -1 -1 -1 360 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1
-900 -1561 660 1971 214 1491 1070 -1260 206 -1435 1827 -390 -1 -955 -1309 189 -1323 -1302 0 -1448 354 -183 -1 0 -1 -1 -1 835 -1 -334 0 815 1359 154 608 994 -1 -1 1001 0 650 -1 -1 -1 128 -565 0 1062 -1 -1 -1 -1 -400 540 -1 97 -376 -1 -1 0 -819 -1 0 -1 -1 -1 -616 210 207 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -392 -1 165 -180 -1 -1 -1 -1 -1 -1 -1 -1 42 -1 -1 -1 -1 -1
-904 -1568 663 1980 215 1498 1075 -1266 207 -1442 1836 -392 -1 -1 -1316 190 -1330 -1 0 -1456 356 -184 168 0 990 -1376 -1 -1 167 -336 0 820 1368 155 -1 1001 568 -1024 -1 -1 -1 798 0 -1 -1 -1 0 -1 1107 -1 594 -1 -404 -1 -1 -1 -1 -1 186 0 -1 -88 0 -1 78 -1 -1 213 -1 -1 0 73 -1 -265 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -138 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1
-908 -1575 666 1989 216 1505 1080 -1272 208 -1449 1845 -394 -1393 -960 -1323 191 -1 -1309 0 -1464 358 -1 -1 0 996 -1384 0 840 168 -338 0 825 1377 -1 -1 -1 572 -1032 1008 -1 655 -1 -1 -1 -1 -570 -1 1071 1116 -1 600 -404 -408 545 -1 98 -380 279 188 -1 -828 -1 0 -1 79 86 -1 -1 210 666 -1 -1 -252 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -4 -1
-912 -1582 669 1998 217 1512 1085 -1278 209 -1456 1854 -396 -1400 -1 -1 192 -1337 -1316 0 -1 360 -185 169 -1 1002 -1392 0 845 -1 -1 -1 830 1386 156 -1 -1 -1 -1040 1015 0 660 -1 -1 -1 -1 -575 0 -1 -1 492 606 -408 -1 -1 0 99 -384 282 -1 0 -837 -1 0 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 45 -1 -1 -1 -5 -1
-916 -1589 672 2007 218 1519 1090 -1 210 -1 1863 -398 -1407 -965 -1330 193 -1344 -1323 0 -1472 362 -186 -1 0 1008 -1400 -1 850 169 -340 0 -1 1395 -1 612 1008 -1 -1048 -1 -1 -1 -1 0 -1 129 -580 0 1080 -1 496 612 -412 -412 -1 -1 100 -1 285 -1 0 -1 -89 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 0 212 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -88 -1 -1 -1 -1 -1 -1 -1 -1
-920 -1596 675 2016 219 1526 1095 -1284 211 -1463 1872 -400 -1414 -1 -1337 194 -1351 -1 0 -1480 364 -187 170 0 -1 -1 0 855 170 -342 -1 -1 -1 -1 -1 1015 576 -1056 -1 0 665 804 -1 1143 130 -585 0 1089 -1 500 -1 -416 -416 -1 0 -1 -1 288 -1 -1 -1 -1 0 87 80 -1 -1 216 213 -1 0 -1 -1 -1 -1 0 -1 216 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-924 -1603 678 2025 220 1533 1100 -1290 212 -1470 1881 -402 -1421 -970 -1 195 -1 -1330 0 -1488 366 -188 171 0 -1 -1408 0 860 171 -344 0 -1 1404 157 -1 1022 580 -1 -1 -1 670 810 -1 1152 131 -1 0 1098 1125 504 618 -420 -1 -1 -1 101 -388 291 190 -1 -1 -1 -1 88 81 -1 -1 219 -1 675 -1 -1 -1 -270 -1 -1 -1 -1 -1 -1 432 -1 -400 -1 -1 -1 -1 -1 -1 75 -1 -92 -1 -1 -1 -1 -1 -1 -1 -1
-928 -1610 681 -1 221 1540 1105 -1296 213 -1477 1890 -404 -1428 -975 -1344 196 -1358 -1337 0 -1496 368 -189 172 0 1014 -1416 -1 -1 172 -346 -1 835 1413 -1 -1 1029 -1 -1 1022 -1 675 816 -1 -1 132 -590 0 1107 -1 -1 -1 -424 -1 550 -1 102 -392 -1 192 -1 -846 -1 -1 -1 82 -1 -624 -1 216 684 0 -1 -1 -1 0 0 -1 -1 -1 -416 441 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 48 -1 -1 -1 -1 -1
-932 -1617 684 2034 -1 1547 1110 -1302 214 -1484 1899 -1 -1435 -980 -1351 197 -1365 -1344 0 -1504 370 -190 173 0 1020 -1424 0 865 173 -348 0 -1 -1 -1 -1 1036 584 -1064 -1 0 680 -1 0 1161 -1 -1 -1 1116 1134 -1 624 -1 -420 -1 0 103 -1 294 194 -1 -1 -90 -1 -1 83 -1 -1 -1 -1 693 -1 -1 -1 -1 -1 0 0 220 -1 -1 -1 -369 -1 -1 -1 -1 -1 -1 208 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-936 -1624 687 2043 222 1554 1115 -1308 215 -1491 1908 -406 -1442 -985 -1358 198 -1 -1351 0 -1512 372 -1 174 -1 1026 -1432 0 870 174 -350 0 840 -1 158 616 1043 588 -1072 -1 0 -1 -1 -1 -1 133 -1 -1 1125 -1 -1 630 -1 -1 -1 0 -1 -1 -1 196 0 -1 -1 -1 89 -1 87 -1 222 -1 702 0 -1 -1 -275 -1 -1 0 224 -208 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 7 -1 -1
-940 -1631 690 2052 223 1561 -1 -1 -1 -1498 1917 -408 -1449 -990 -1365 199 -1372 -1358 0 -1 374 -191 175 0 1032 -1 0 -1 175 -1 0 -1 1422 -1 -1 1050 592 -1080 1029 0 685 -1 0 -1 134 -595 0 1134 -1 508 -1 -428 -1 -1 -1 104 -1 297 -1 0 -855 -1 -1 90 84 -1 -632 225 -1 711 -1 -1 -1 -280 -1 -1 0 -1 -212 -1 -1 -378 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1
-944 -1638 693 2061 -1 1568 1120 -1314 216 -1505 1926 -410 -1456 -995 -1372 -1 -1379 -1365 0 -1520 376 -1 -1 0 1038 -1440 0 875 176 -352 0 845 1431 159 -1 -1 -1 -1088 -1 0 690 822 0 -1 -1 -600 -1 -1 1143 512 -1 -1 -424 -1 0 105 -1 300 -1 0 -1 -1 -1 -1 -1 88 -640 -1 219 720 -1 74 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 216 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-948 -1645 696 2070 224 1575 1125 -1320 -1 -1512 1935 -412 -1463 -1000 -1379 -1 -1 -1372 0 -1 378 -1 -1 0 1044 -1448 0 880 177 -354 0 850 1440 -1 620 1057 596 -1096 1036 -1 695 828 0 1170 -1 -605 -1 -1 1152 516 -1 -1 -428 -1 -1 -1 -1 -1 -1 0 -864 -91 -1 -1 85 -1 -1 -1 -1 -1 0 75 -1 -285 -1 -1 -1 -1 -1 -1 450 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-952 -1652 699 2079 225 1582 1130 -1326 217 -1519 1944 -414 -1 -1005 -1386 200 -1386 -1379 0 -1528 380 -192 176 0 1050 -1 0 885 178 -356 -1 -1 1449 -1 624 -1 -1 -1 1043 -1 700 834 -1 -1 -1 -610 0 1143 -1 -1 -1 -1 -1 555 -1 106 -1 -1 -1 -1 -873 -92 -1 91 -1 -1 -648 228 222 729 0 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-956 -1659 702 2088 226 1589 1135 -1332 218 -1526 1953 -416 -1470 -1010 -1393 201 -1393 -1386 0 -1 382 -193 177 0 1056 -1456 -1 890 -1 -1 0 -1 1458 160 628 1064 -1 -1104 -1 -1 705 840 0 -1 135 -615 0 -1 -1 520 -1 -432 -432 -1 0 -1 -1 -1 -1 -1 -1 -93 0 -1 -1 89 -656 -1 -1 -1 -1 76 -256 -1 -1 -1 -1 -1 -216 -1 -1 -1 -1 -1 -1 -1 369 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-960 -1666 705 2097 227 1596 1140 -1338 219 -1533 1962 -418 -1477 -1015 -1 202 -1400 -1393 0 -1536 -1 -194 178 0 1062 -1464 0 895 -1 -1 0 -1 -1 161 632 1071 600 -1112 1050 0 710 -1 0 1179 136 -1 0 1152 -1 -1 -1 -436 -436 -1 0 -1 -396 303 -1 0 -1 -94 -1 -1 -1 90 -1 -1 225 -1 -1 -1 -260 -290 -1 -1 -1 228 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-964 -1673 708 2106 228 1603 1145 -1 -1 -1540 1971 -1 -1484 -1020 -1400 203 -1407 -1400 0 -1544 384 -195 -1 0 1068 -1472 -1 900 179 -1 0 855 -1 -1 636 1078 604 -1120 1057 -1 -1 846 -1 1188 137 -1 0 1161 -1 -1 -1 -440 -1 560 -1 -1 -1 306 198 -1 -882 -1 0 -1 -1 91 -1 231 -1 -1 -1 -1 -1 -295 -1 0 -1 -1 -1 -1 -1 -1 -408 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-968 -1680 711 2115 229 1610 1150 -1344 220 -1547 1980 -420 -1491 -1025 -1407 204 -1414 -1407 0 -1552 386 -196 -1 0 -1 -1 -1 905 -1 -358 -1 860 -1 162 -1 1085 608 -1 -1 -1 715 852 -1 1197 -1 -1 -1 1170 1161 524 636 -444 -1 -1 -1 -1 -1 309 200 -1 -1 -1 -1 -1 -1 -1 -664 234 228 -1 -1 77 -1 -300 -1 -1 -1 -1 -1 -1 -1 -1 -416 -1 -1 -185 -1 -1 224 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-972 -1687 714 2124 230 1617 1155 -1350 221 -1554 1989 -422 -1498 -1030 -1414 205 -1421 -1414 0 -1 388 -197 -1 0 1074 -1480 0 -1 -1 -360 0 865 1467 163 -1 -1 612 -1 1064 0 720 858 0 1206 -1 -620 0 1179 -1 528 -1 -1 -440 565 -1 107 -400 -1 -1 0 -1 -95 -1 92 86 92 -672 237 -1 738 0 -1 -1 -305 0 -1 -1 -1 -1 -1 459 -1 -1 -160 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-976 -1694 717 2133 231 -1 1160 -1356 -1 -1561 1998 -424 -1505 -1035 -1421 206 -1428 -1421 0 -1560 390 -198 179 -1 1080 -1 -1 -1 -1 -1 0 870 1476 164 640 1092 -1 -1128 1071 -1 725 -1 -1 -1 -1 -1 0 -1 1170 532 -1 -448 -444 570 -1 -1 -404 -1 -1 0 -1 -96 -1 -1 -1 93 -1 -1 -1 747 -1 78 -264 -310 -1 -1 -1 -1 -1 -424 -1 -1 -1 -1 -1 -190 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1
-980 -1701 720 2142 232 1624 1165 -1362 222 -1568 2007 -426 -1512 -1 -1428 207 -1435 -1428 0 -1568 -1 -199 180 0 1086 -1488 0 -1 -1 -362 0 875 1485 165 644 -1 -1 -1136 -1 0 -1 864 0 1215 -1 -625 0 -1 -1 -1 642 -1 -448 -1 -1 -1 -408 312 -1 -1 -891 -1 0 93 -1 94 -680 240 -1 -1 0 -1 -268 -1 0 -1 -1 232 -1 -432 468 -1 -1 -164 170 -1 -1 -1 232 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
-984 -1708 723 2151 233 -1 1170 -1368 223 -1575 2016 -1 -1519 -1040 -1435 -1 -1442 -1435 0 -1576 -1 -200 181 0 1092 -1496 0 910 -1 -1 0 880 1494 -1 648 1099 -1 -1144 1078 0 730 -1 0 1224 138 -630 -1 -1 1179 -1 -1 -452 -452 -1 0 -1 -412 -1 -1 -1 -900 -1 -1 -1 87 95 -1 -1 231 -1 -1 -1 -272 -1 -1 -1 -1 -1 -220 -1 -1 -1 -424 -1 -1 -1 -1 -1 240 -1 -1 -1 -1 60 51 -1 -1 -1 -1 -1
-988 -1715 726 2160 234 1631 1175 -1374 224 -1582 2025 -428 -1526 -1045 -1442 208 -1449 -1442 0 -1584 392 -201 182 0 1098 -1504 -1 -1 180 -1 0 -1 -1 166 652 -1 -1 -1152 1085 0 -1 -1 0 1233 -1 -1 0 1188 -1 536 648 -456 -456 -1 0 108 -1 315 202 -1 -909 -97 0 -1 -1 96 -1 -1 234 -1 -1 -1 -276 -1 -1 0 0 -1 -224 -1 -1 -1 -432 -1 175 -1 -1 -144 -1 78 0 -1 -1 -1 -1 -1 -1 -1 -1 -1
-992 -1722 729 2169 235 1638 1180 -1380 225 -1 2034 -430 -1533 -1050 -1449 209 -1456 -1 -1 -1592 394 -202 183 0 1104 -1 0 915 -1 -364 -1 -1 1503 167 656 -1 616 -1160 -1 0 735 870 0 1242 -1 -1 -1 -1 1188 -1 654 -1 -460 -1 0 109 -1 -1 204 -1 -1 -98 0 -1 -1 -1 -1 243 -1 -1 -1 -1 -1 -1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -195 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
