1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150
96 96 279 248 90 248 -116 -90 -210 -1 0 -1 -203 -1 243 140 -156 -252 -72 -1 52 -162 -234 -26 29 -182 -210 -1 162 -1 -1 182 -182 0 140 -1 138 -96 -1 -147 -234 156 -154 -1 40 -1 -126 -1 120 -1 -1 -40 -1 -1 -114 -90 -160 -128 84 0 -1 -153 -1 -1 32 -133 112 85 -38 -1 -1 -1 -144 -120 -1 -28 -1 -1 -12 84 -1 -105 0 126 88 -144 -1 -1 -1 108 -1 -1 -1 0 -1 0 -108 -1 -1 -1 -84 -1 -52 -1 -1 -1 -1 -1 99 -20 20 -1 63 42 -14 -1 56 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -45 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
99 99 288 256 93 256 -120 -93 -217 -240 0 -1 -210 270 252 145 -162 -261 -75 210 -1 -168 -243 -27 30 -189 -217 216 168 -1 -81 189 -189 0 145 -176 144 -100 -252 -1 -243 162 -161 -216 -1 -1 -132 -63 128 66 110 -42 66 -20 -1 -95 -168 -136 88 -1 -119 -162 0 40 -1 -1 -1 90 -1 -1 -1 -1 -152 -1 -1 -1 -75 -1 -1 90 64 -1 0 -1 -1 -153 -162 -1 40 -1 -1 -1 -1 -1 -1 0 -117 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 36 -1 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -14 -1 -1 0 -1 -1
102 102 297 264 96 264 -124 -96 -224 -248 0 180 -217 279 261 150 -1 -270 -78 217 54 -174 -1 -28 31 -196 -224 225 174 -182 -84 196 -196 0 150 -184 150 -104 -1 -1 -252 168 -168 -1 42 -160 -138 -1 -1 -1 -1 -1 69 -1 -120 -100 -176 -144 -1 0 -126 -1 0 42 -1 -1 -1 95 -40 0 -26 -104 -1 -128 -1 -30 -80 -1 -1 96 -1 -1 -1 133 -1 -1 -171 -1 44 -1 -1 -1 -1 -1 -1 -1 -126 -1 -70 -26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 49 -1 -1 -1 -1 -1 -1 30 -1 -1 -1 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
105 105 306 272 99 272 -128 -99 -231 -1 0 186 -1 288 270 -1 -168 -279 -1 -1 -1 -180 -252 -29 32 -1 -231 234 180 -189 -87 203 -203 -1 155 -192 156 -108 -261 -154 -261 174 -175 -1 -1 -168 -1 -1 136 69 115 -44 -1 -1 -126 -105 -1 -152 -1 0 -133 -171 0 -1 34 -140 119 100 -1 -1 -28 -112 -1 -1 -1 -32 -85 -1 -13 -1 -1 -110 -1 -1 -1 -162 -180 -1 -1 117 0 -1 -1 -1 -1 -1 -135 90 -77 -1 -1 -1 -56 21 -1 -56 -1 -1 -1 -1 28 -1 72 56 -1 -1 -1 -1 -56 -1 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
108 108 315 280 102 280 -132 -102 -238 -256 0 192 -224 297 279 155 -174 -288 -81 224 56 -186 -261 -30 33 -203 -1 243 186 -196 -90 210 -1 0 160 -200 -1 -112 -270 -1 -1 180 -182 -225 -1 -1 -1 -66 144 -1 -1 -46 -1 -21 -132 -110 -184 -1 92 -1 -1 -1 0 44 36 -147 -1 105 -1 -1 -30 -120 -160 -136 -1 -34 -90 -51 -1 -1 68 -1 0 -1 96 -1 -1 -56 48 126 -1 -1 -1 -1 -1 -1 -1 99 -1 -1 -1 -1 -1 24 72 -1 -1 -1 108 -24 32 -1 -1 -1 -1 -16 63 -1 -1 -1 -1 -1 -1 -1 16 -1 -1 0 -24 -1 -1 -1 -1 -15 45 -1 -1 -1 -1 -1 -1 18 -1 -1 -1 -1 -1 -1 -1 -1
111 111 324 288 105 288 -136 -105 -245 -264 -1 198 -231 306 288 160 -180 -1 -84 231 -1 -192 -270 -1 -1 -210 -238 252 192 -1 -93 217 -210 0 165 -208 162 -1 -279 -161 -270 186 -189 -234 -1 -176 -1 -69 -1 72 120 -48 -1 -1 -138 -1 -1 -1 -1 0 -140 -180 0 46 38 -154 -1 -1 -1 0 -32 -128 -1 -1 -144 -36 -1 -1 -14 -1 72 -1 -1 -1 104 -1 -189 -1 -1 -1 -1 -1 -60 -1 -1 -1 -144 108 -1 -1 -1 70 -60 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -7 -1 -1 -1 -1 -1
114 114 333 296 108 296 -140 -108 -252 -272 0 204 -1 315 297 165 -186 -297 -87 238 58 -198 -279 -31 34 -1 -245 261 198 -203 -96 224 -217 0 170 -216 -1 -116 -288 -168 -1 192 -196 -243 44 -184 -1 -72 -1 75 -1 -1 72 -1 -1 -115 -192 -160 -1 0 -1 -1 0 -1 40 -1 126 110 -42 0 -1 -1 -168 -144 -1 -38 -95 -54 -15 -1 -1 -1 0 140 112 -171 -1 -60 -1 135 0 -1 -65 0 -1 -1 -153 117 -1 -1 -1 77 -1 30 -1 -1 -1 -30 117 -1 -1 -1 81 -1 -1 -1 -1 -1 -64 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
117 117 342 304 -1 304 -144 -111 -259 -280 0 -1 -238 324 306 170 -192 -306 -90 -1 60 -204 -288 -32 35 -217 -252 270 -1 -1 -99 -1 -224 0 175 -1 -1 -1 -297 -175 -1 -1 -203 -252 46 -192 -144 -1 152 78 125 -1 -1 -1 -144 -120 -200 -168 96 0 -1 -189 -1 -1 -1 -161 133 115 -44 0 -1 -136 -176 -152 -152 -40 -100 -57 -1 102 76 -1 0 147 120 -1 -1 -1 -1 -1 0 -60 -1 0 -1 0 -1 -1 -84 -1 -1 -1 -1 33 -1 -63 -1 -1 -1 -28 -1 54 -1 -1 -16 -1 70 -1 -1 -1 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -20 54 -1 -1 -1 -1 -1 -1 -1 -1 24 -1 -1 -1 -1 -1 -1
120 120 351 312 111 312 -148 -114 -266 -288 0 210 -245 333 315 175 -198 -315 -93 245 62 -1 -1 -1 36 -1 -259 279 204 -210 -102 -1 -231 -1 -1 -224 168 -120 -306 -182 -279 198 -210 -261 48 -200 -150 -1 160 -1 130 -50 -1 -1 -1 -125 -208 -1 100 0 -1 -198 0 48 42 -1 140 120 -1 -1 -34 -1 -184 -1 -1 -42 -1 -1 -1 -1 -1 -115 -1 -1 128 -180 -198 -1 52 -1 -1 -1 -1 0 -1 -1 -1 -1 -91 -28 -91 84 -1 36 -1 -1 -1 -1 -1 -1 -1 60 -1 -1 -18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -54 -1 -1 -25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
123 123 360 320 114 320 -152 -117 -273 -296 0 216 -252 -1 324 180 -204 -1 -96 252 -1 -210 -297 -33 37 -224 -266 288 -1 -217 -105 231 -238 0 180 -1 -1 -1 -315 -1 -288 204 -1 -270 50 -1 -156 -1 -1 81 135 -52 -1 -1 -1 -1 -216 -176 104 -1 -147 -207 0 -1 -1 -1 147 -1 -46 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 108 80 -1 -1 -1 -1 -189 -207 -64 -1 -1 0 -1 -1 0 -48 -1 -1 126 -1 -30 -98 -1 -64 -1 -1 -1 -1 -1 -1 -32 36 -1 90 63 -1 -1 -1 -1 -72 -1 45 -1 45 -1 -1 -28 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
126 126 369 328 117 328 -156 -120 -280 -304 0 222 -259 342 333 185 -210 -324 -99 259 64 -216 -306 -34 38 -1 -273 297 210 -224 -108 238 -1 -1 185 -232 174 -1 -324 -189 -297 210 -217 -1 52 -208 -1 -75 168 84 -1 -54 -1 -22 -150 -130 -1 -184 108 0 -1 -1 -1 50 -1 -168 154 -1 -48 -1 -36 -144 -192 -1 -160 -44 -105 -60 -16 -1 84 -1 -1 154 -1 -198 -1 -68 56 144 -1 -1 -70 0 -1 -1 -1 135 -1 -1 -1 91 -1 -1 81 -70 -55 -1 126 -1 -1 66 -1 -1 -1 -1 -1 -64 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 15 -1 -16 -1 7 -1 -1 -1 -1 -9 -1 -1 -1 -1
129 129 378 336 120 336 -160 -123 -287 -312 0 228 -266 351 -1 190 -216 -333 -102 -1 66 -222 -315 -35 39 -231 -280 306 216 -1 -111 245 -245 0 190 -1 180 -124 -333 -196 -1 216 -224 -279 54 -216 -162 -78 176 -1 140 -1 75 -23 -1 -1 -1 -192 112 0 -1 -216 -1 -1 44 -1 161 -1 -1 -1 -1 -1 -200 -1 -168 -1 -110 -1 -1 114 88 -120 -1 161 -1 -1 -1 -72 60 -1 -1 -65 -1 -1 -1 -1 -162 -1 -1 -1 -1 98 -1 39 -1 -1 -60 -1 -1 -36 -1 -1 99 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 32 -1 -1 -1 -1 -1 -1
132 132 387 -1 123 344 -164 -126 -294 -320 0 -1 -273 360 342 195 -222 -342 -105 266 68 -1 -324 -1 40 -238 -1 315 222 -231 -114 -1 -252 0 -1 -240 -1 -128 -342 -1 -306 222 -1 -288 -1 -224 -168 -81 184 87 145 -56 78 -24 -156 -135 -224 -200 116 -1 -1 -225 0 -1 -1 -175 -1 -1 -1 0 -38 -1 -1 -1 -176 -1 -1 -63 -1 -1 -1 -125 -1 -1 -1 -207 -216 -76 -1 -1 -1 -70 -1 -1 -1 -1 -1 -1 -1 -32 -1 105 -1 -1 -1 -1 -65 -33 -1 -40 -1 -1 -1 -1 -1 -1 -1 -72 -1 -1 -1 -1 54 -1 -1 -32 -1 -1 -1 -1 -1 -1 24 -1 63 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
135 135 -1 344 126 352 -1 -129 -301 -328 0 234 -280 369 351 200 -228 -351 -1 273 70 -228 -333 -36 -1 -245 -287 324 228 -238 -117 252 -259 0 195 -248 186 -1 -1 -1 -315 228 -1 -1 56 -232 -1 -84 -1 90 150 -1 -1 -1 -162 -140 -232 -208 -1 0 -154 -1 0 -1 46 -182 168 125 -50 0 -1 -1 -1 -160 -1 -46 -1 -66 -17 -1 -1 -1 -1 168 -1 -1 -1 -1 -1 153 0 -1 -1 -1 -1 0 -171 -1 -98 -1 -105 -1 -1 -1 90 -1 -70 -1 -1 -1 40 72 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 63 -8 18 -1 -1 0 -1 -1 -1 -28 28 -1 72 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
138 138 396 352 129 360 -168 -132 -308 -336 0 240 -287 378 360 205 -234 -360 -108 280 72 -234 -342 -37 41 -1 -294 -1 234 -245 -120 -1 -266 0 200 -1 -1 -132 -351 -1 -324 234 -231 -297 58 -240 -174 -87 192 93 155 -1 81 -25 -168 -145 -1 -216 120 -1 -161 -234 0 -1 48 -1 175 130 -52 0 -40 -152 -208 -1 -1 -1 -115 -69 -1 120 92 -1 -1 175 -1 -216 -1 -1 64 -1 0 -75 -1 -1 -1 -1 -1 -1 -105 -34 -112 -1 -1 42 -1 -1 -1 -1 -1 -44 -1 78 -1 -1 -20 -1 77 -80 -1 -1 50 -1 -1 -1 -1 -1 5 -1 -1 -1 -1 -35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
141 141 405 360 132 368 -172 -135 -315 -344 0 246 -294 387 369 210 -240 -369 -111 -1 74 -240 -351 -38 42 -252 -301 333 240 -252 -1 259 -273 -1 205 -256 192 -1 -360 -203 -1 240 -238 -1 60 -248 -180 -90 200 -1 -1 -1 84 -1 -1 -1 -240 -224 124 -1 -1 -243 -1 -1 50 -189 182 135 -54 0 -42 -1 -1 -1 -184 -48 -1 -1 -18 126 -1 -1 0 -1 -1 -1 -1 -80 68 -1 0 -80 -75 -1 -52 0 -1 -1 -112 -1 -1 112 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -22 -1 -1 -88 -80 -1 -1 7 -1 -1 -1 -36 -1 -1 -1 -1 -1 -1 -1 -1 -1 -16 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
144 144 414 368 135 376 -176 -138 -322 -352 -1 252 -301 396 378 215 -246 -378 -114 -1 76 -246 -360 -39 43 -259 -308 342 246 -259 -1 266 -280 0 210 -264 198 -136 -369 -1 -333 246 -245 -306 62 -1 -1 -93 208 -1 160 -58 87 -26 -174 -1 -248 -232 128 0 -1 -252 0 -1 52 -196 -1 140 -56 -1 -1 -160 -1 -168 -1 -50 -1 -72 -1 132 -1 -1 -1 182 136 -1 -1 -1 -1 -1 -1 -85 -1 0 -1 0 -1 144 -1 -1 -119 119 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 55 -1 72 -1 -1 -1 -1 -1 -1 -1 -1 -1 32 -1 -1 -1 25 27 -1 0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1
147 147 423 376 138 384 -180 -1 -329 -360 -1 -1 -308 405 387 220 -252 -387 -117 287 78 -252 -369 -40 44 -266 -315 351 -1 -266 -123 -1 -287 0 -1 -272 204 -140 -1 -1 -342 252 -252 -315 64 -256 -1 -96 216 -1 165 -60 90 -27 -1 -1 -256 -240 132 -1 -168 -261 0 52 54 -1 189 145 -58 0 -1 -1 -216 -1 -1 -1 -1 -1 -19 138 -1 -1 -1 -1 144 -225 -225 -84 72 -1 -1 -1 -80 0 -1 0 -1 -1 -1 -1 -126 -1 -1 45 99 -1 -1 -36 135 -1 44 -1 -1 -1 -1 -1 -1 -1 -1 40 -1 -1 -1 -10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
150 150 432 384 141 392 -184 -141 -1 -368 0 258 -315 414 396 -1 -258 -396 -120 294 80 -1 -378 -41 45 -273 -322 360 252 -273 -126 273 -294 0 215 -280 210 -144 -378 -210 -351 258 -259 -324 66 -264 -1 -1 224 96 -1 -62 93 -28 -1 -1 -1 -248 136 0 -175 -270 -1 54 56 -203 -1 150 -1 0 -1 -168 -1 -1 -192 -1 -120 -75 -20 -1 96 -1 0 -1 -1 -234 -234 -1 76 -1 0 -1 -1 -1 -1 -1 -1 -1 -119 -1 -1 -1 -68 -1 -1 -77 -75 -1 -1 -48 -1 84 -1 -1 -24 -1 -1 -1 -1 -1 -1 -1 -1 -1 20 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
153 153 441 392 144 400 -188 -144 -336 -376 0 264 -322 423 405 225 -264 -1 -123 301 -1 -258 -387 -42 46 -1 -329 369 258 -1 -129 -1 -301 0 220 -288 -1 -1 -387 -1 -360 264 -266 -333 -1 -1 -1 -99 232 -1 -1 -1 -1 -1 -1 -150 -1 -1 -1 -1 -1 -279 -1 56 -1 -1 -1 155 -1 0 -1 -176 -1 -176 -1 -1 -1 -78 -21 144 -1 -130 -1 -1 -1 -1 -1 -1 80 162 0 -90 -85 -1 -1 -1 -1 -1 -1 -1 -133 126 -72 48 -1 -1 -1 -39 144 -1 -1 90 -1 70 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -32 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
156 156 450 400 147 408 -192 -147 -343 -384 0 270 -329 432 -1 230 -270 -405 -126 308 82 -264 -396 -43 47 -1 -1 -1 264 -1 -132 280 -308 0 -1 -1 216 -148 -396 -1 -1 270 -1 -342 68 -272 -186 -102 -1 -1 170 -64 96 -29 -180 -1 -264 -1 -1 0 -182 -1 0 58 -1 -210 -1 -1 -1 0 -44 -1 -1 -1 -1 -52 -1 -1 -22 150 100 -1 0 189 -1 -243 -1 -88 -1 171 0 -95 -1 -1 -1 0 -1 -1 -126 -36 -1 133 -1 51 -1 -84 -1 -1 153 -1 -1 -1 108 77 -1 -18 84 -1 -1 -1 -1 -1 81 -1 -1 -1 -1 0 -40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
159 159 459 408 150 416 -196 -150 -350 -392 -1 276 -336 441 414 235 -276 -414 -129 315 84 -270 -405 -44 48 -280 -336 378 270 -280 -1 -1 -1 0 225 -296 222 -152 -405 -1 -369 276 -1 -1 70 -280 -192 -105 240 -1 175 -66 -1 -30 -1 -155 -1 -256 140 0 -189 -288 -1 60 -1 -1 196 -1 -60 -1 -46 -1 -224 -184 -200 -1 -125 -81 -1 156 104 -135 -1 -1 152 -1 -1 -1 84 -1 0 -1 -90 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -91 -1 -1 -1 -1 48 -1 -1 84 -1 -1 91 -1 -1 -1 -1 -1 -1 -12 -1 -1 -1 -1 -1 12 -1 -1 -1 -1 -1 -1 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
162 162 468 416 153 424 -200 -153 -357 -400 0 282 -343 450 423 240 -282 -423 -132 -1 86 -276 -414 -45 49 -287 -343 387 276 -287 -135 287 -315 0 230 -304 228 -1 -414 -217 -378 -1 -273 -1 -1 -288 -198 -1 248 99 -1 -68 99 -31 -186 -160 -272 -264 144 -1 -196 -1 0 62 58 -1 203 160 -62 0 -48 -1 -232 -1 -1 -1 -1 -84 -1 162 108 -140 -1 -1 -1 -252 -1 -1 88 -1 0 -1 -95 -1 -56 -1 -1 -1 -1 -1 -1 -1 -76 -1 108 -98 -80 -1 -1 -1 -1 96 117 -1 -1 -20 -1 -1 -1 -1 -1 -1 90 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
165 165 477 424 156 432 -204 -156 -364 -408 0 288 -350 459 432 245 -288 -432 -135 322 88 -282 -423 -46 50 -294 -350 -1 -1 -1 -138 -1 -322 0 235 -312 234 -156 -423 -224 -387 282 -280 -351 72 -1 -204 -108 256 102 180 -1 102 -32 -192 -165 -1 -272 148 0 -1 -1 -1 64 -1 -217 210 -1 -1 0 -50 -1 -1 -1 -208 -54 -130 -1 -23 168 112 -1 0 196 -1 -261 -243 -1 -1 -1 -1 -1 -100 0 -1 0 -180 -1 -1 -1 -1 -1 -80 -1 -1 -1 -1 -42 -1 -1 -1 102 -1 -1 -26 -1 98 -1 -1 -1 -1 -1 -1 -14 -1 -1 -1 -1 -1 -1 -63 -1 -1 -30 -1 -1 -1 -1 -1 -1 -1 -1 -21 -1 -1 -1 -1 -1 -1 -1
168 168 486 432 159 440 -208 -159 -371 -416 0 294 -357 468 441 250 -294 -1 -138 329 90 -288 -1 -47 51 -301 -357 396 -1 -294 -141 294 -329 0 240 -320 240 -160 -432 -231 -396 288 -1 -1 74 -1 -210 -111 -1 -1 185 -1 -1 -33 -198 -1 -280 -1 -1 0 -203 -297 -1 66 -1 -224 217 165 -1 0 -52 -184 -1 -192 -1 -1 -135 -87 -24 174 -1 -1 -1 -1 -1 -270 -252 -1 92 -1 -1 -1 -1 -1 -60 0 -1 153 -1 -1 -140 -1 -1 -1 117 -1 -85 -1 162 -52 -1 -1 -1 -1 -1 -1 -1 -1 -88 45 -1 8 -1 -16 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
171 171 495 440 162 -1 -212 -162 -378 -424 -1 300 -364 477 450 255 -300 -441 -141 336 92 -294 -1 -48 52 -308 -364 405 282 -301 -144 301 -336 -1 245 -328 246 -164 -1 -1 -405 -1 -1 -360 76 -296 -216 -1 264 105 -1 -70 105 -34 -204 -1 -1 -1 -1 0 -1 -1 -1 68 -1 -231 224 -1 -64 0 -1 -1 -240 -200 -1 -56 -140 -1 -1 180 116 -145 -1 203 160 -1 -1 -1 -1 180 -1 -100 -1 0 -64 -1 -189 -1 -133 -1 -147 140 -84 -1 -1 -1 -1 -45 -1 -1 -1 108 126 -1 -1 -1 -1 -96 -96 -1 -1 -1 99 -1 -1 -1 6 -1 -1 -1 -72 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
174 174 504 448 165 448 -216 -165 -385 -432 0 306 -371 486 459 260 -306 -450 -144 343 94 -300 -432 -49 53 -315 -371 414 288 -308 -147 308 -343 0 -1 -1 252 -1 -441 -238 -414 294 -287 -369 78 -304 -222 -114 272 -1 -1 -72 108 -35 -1 -170 -1 -1 152 0 -210 -306 -1 70 60 -1 -1 170 -1 0 -54 -192 -248 -208 -1 -1 -145 -90 -1 -1 -1 -150 -1 -1 -1 -279 -261 -1 -1 189 0 -105 -105 -1 -1 -1 -198 162 -1 -1 -1 147 -88 -1 -1 -1 -1 -1 -1 -1 52 114 -1 -1 -28 -1 105 -104 -1 50 -1 -1 -1 -18 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -24 -1 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
177 177 513 456 168 456 -220 -168 -1 -440 0 312 -378 495 468 265 -312 -459 -147 350 -1 -306 -1 -50 54 -322 -378 423 294 -315 -150 315 -350 0 250 -336 -1 -168 -450 -245 -423 300 -294 -1 -1 -1 -1 -1 -1 -1 -1 -74 111 -36 -1 -175 -1 -280 -1 0 -217 -1 -1 -1 62 -238 231 -1 -66 0 -1 -1 -256 -216 -1 -58 -1 -1 -1 -1 120 -1 -1 -1 168 -1 -1 -92 96 198 -1 -1 -110 -1 -1 -1 -1 -1 -140 -38 -154 -1 -92 54 -1 -1 -1 -1 171 -1 56 -1 -1 -1 -1 -22 -1 -1 -1 -1 -1 -1 -1 -1 24 -40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
180 180 522 464 171 464 -224 -1 -392 -448 0 318 -385 504 477 270 -318 -468 -150 357 -1 -312 -441 -51 55 -329 -1 432 300 -322 -1 322 -1 -1 255 -344 258 -1 -459 -1 -432 -1 -301 -1 80 -312 -228 -117 280 108 190 -76 114 -37 -1 -180 -1 -288 -1 0 -224 -315 -1 72 64 -245 -1 175 -1 0 -56 -1 -1 -224 -216 -1 -1 -1 -25 -1 -1 -155 0 -1 -1 -1 -1 -1 100 -1 -1 -110 -115 0 -68 -1 -207 -1 -147 -40 -161 -1 -1 -1 -1 -105 -1 -1 -1 -56 -1 120 -1 -1 -1 -1 -1 -1 -1 55 60 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
183 183 531 472 174 472 -228 -171 -399 -456 0 324 -392 513 486 275 -324 -477 -153 364 96 -318 -450 -52 56 -336 -385 441 306 -329 -1 329 -1 0 260 -352 264 -172 -468 -1 -441 306 -308 -378 82 -1 -234 -120 288 111 195 -78 117 -38 -210 -185 -288 -1 156 0 -1 -324 0 -1 66 -252 -1 180 -68 0 -58 -1 -1 -232 -1 -60 -1 -93 -26 186 -1 -160 -1 -1 176 -1 -1 -96 104 207 0 -115 -120 -1 -1 -1 -1 171 -1 -1 -1 154 -1 -1 -1 -1 -1 -1 180 -1 -1 -1 -1 -1 -30 -1 112 -1 -1 -1 65 -1 -1 -20 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
186 186 540 480 177 480 -232 -174 -406 -464 0 330 -399 522 495 -1 -330 -486 -1 371 98 -324 -459 -1 57 -343 -392 450 312 -336 -153 336 -357 -1 265 -360 270 -176 -477 -252 -1 312 -315 -1 84 -1 -240 -1 296 114 200 -1 120 -1 -1 -1 -296 -296 160 0 -1 -333 0 -1 68 -259 238 -1 -70 0 -60 -1 -264 -240 -1 -1 -150 -1 -27 -1 124 -1 0 210 184 -288 -1 -1 -1 216 0 -1 -1 0 -1 -1 -1 -1 -154 -1 -168 -1 -96 -1 126 -1 -90 -1 -1 -1 -1 -1 -1 91 -1 -1 119 -1 -1 60 -1 -1 -1 -1 26 -1 -1 -1 -1 18 -1 -1 -1 -35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
189 189 549 488 180 488 -236 -177 -413 -472 0 336 -406 531 -1 280 -336 -1 -156 378 100 -330 -468 -53 -1 -350 -1 459 318 -1 -1 343 -364 0 270 -368 276 -180 -486 -259 -450 318 -1 -1 86 -1 -246 -123 304 117 205 -1 -1 -39 -216 -190 -1 -1 164 -1 -231 -342 0 -1 -1 -1 245 -1 -1 0 -1 -1 -1 -1 -224 -62 -1 -96 -1 192 -1 -1 -1 217 -1 -1 -270 -1 -1 225 -1 -120 -1 0 -72 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 60 126 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
192 192 558 496 183 496 -240 -180 -420 -480 0 342 -413 -1 504 285 -342 -495 -159 -1 102 -336 -477 -54 58 -1 -399 468 324 -343 -156 350 -371 0 -1 -376 282 -1 -495 -266 -459 -1 -1 -387 88 -1 -252 -126 312 -1 210 -80 -1 -1 -222 -1 -304 -1 -1 -1 -1 -351 0 74 -1 -1 -1 185 -1 -1 -62 -1 -272 -1 -1 -1 -1 -1 -1 198 128 -165 0 224 -1 -297 -1 -1 -1 234 -1 -1 -1 -1 -1 -1 -216 180 -1 -1 -175 -1 -1 -1 -1 -1 -1 -1 189 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -22 -1 -44 -1 -1 -1 -1 -1 -1 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
