1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 140 141 142 143 144 145 146 147 148 149 150
117 117 342 304 0 304 -144 -111 -259 -280 0 0 -238 324 306 170 -192 -306 -90 0 60 -204 -288 -32 35 -217 -252 270 0 0 -99 0 -224 0 175 0 0 0 -297 -175 0 0 -203 -252 46 -192 -144 0 152 78 125 0 0 0 -144 -120 -200 -168 96 0 0 -189 0 0 0 -161 133 115 -44 0 0 -136 -176 -152 -152 -40 -100 -57 0 102 76 0 0 147 120 0 0 0 0 0 0 -60 0 0 0 0 0 0 -84 0 0 0 0 33 0 -63 0 0 0 -28 0 54 0 0 -16 0 70 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 0 -20 54 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0
120 120 351 312 111 312 -148 -114 -266 -288 0 210 -245 333 315 175 -198 -315 -93 245 62 0 0 0 36 0 -259 279 204 -210 -102 0 -231 0 0 -224 168 -120 -306 -182 -279 198 -210 -261 48 -200 -150 0 160 0 130 -50 0 0 0 -125 -208 0 100 0 0 -198 0 48 42 0 140 120 0 0 -34 0 -184 0 0 -42 0 0 0 0 0 -115 0 0 128 -180 -198 0 52 0 0 0 0 0 0 0 0 0 -91 -28 -91 84 0 36 0 0 0 0 0 0 0 60 0 0 -18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -54 0 0 -25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
123 123 360 320 114 320 -152 -117 -273 -296 0 216 -252 0 324 180 -204 0 -96 252 0 -210 -297 -33 37 -224 -266 288 0 -217 -105 231 -238 0 180 0 0 0 -315 0 -288 204 0 -270 50 0 -156 0 0 81 135 -52 0 0 0 0 -216 -176 104 0 -147 -207 0 0 0 0 147 0 -46 0 0 0 0 0 0 0 0 0 0 108 80 0 0 0 0 -189 -207 -64 0 0 0 0 0 0 -48 0 0 126 0 -30 -98 0 -64 0 0 0 0 0 0 -32 36 0 90 63 0 0 0 0 -72 0 45 0 45 0 0 -28 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0
126 126 369 328 117 328 -156 -120 -280 -304 0 222 -259 342 333 185 -210 -324 -99 259 64 -216 -306 -34 38 0 -273 297 210 -224 -108 238 0 0 185 -232 174 0 -324 -189 -297 210 -217 0 52 -208 0 -75 168 84 0 -54 0 -22 -150 -130 0 -184 108 0 0 0 0 50 0 -168 154 0 -48 0 -36 -144 -192 0 -160 -44 -105 -60 -16 0 84 0 0 154 0 -198 0 -68 56 144 0 0 -70 0 0 0 0 135 0 0 0 91 0 0 81 -70 -55 0 126 0 0 66 0 0 0 0 0 -64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 -16 0 7 0 0 0 0 -9 0 0 0 0
129 129 378 336 120 336 -160 -123 -287 -312 0 228 -266 351 0 190 -216 -333 -102 0 66 -222 -315 -35 39 -231 -280 306 216 0 -111 245 -245 0 190 0 180 -124 -333 -196 0 216 -224 -279 54 -216 -162 -78 176 0 140 0 75 -23 0 0 0 -192 112 0 0 -216 0 0 44 0 161 0 0 0 0 0 -200 0 -168 0 -110 0 0 114 88 -120 0 161 0 0 0 -72 60 0 0 -65 0 0 0 0 -162 0 0 0 0 98 0 39 0 0 -60 0 0 -36 0 0 99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -21 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0
132 132 387 0 123 344 -164 -126 -294 -320 0 0 -273 360 342 195 -222 -342 -105 266 68 0 -324 0 40 -238 0 315 222 -231 -114 0 -252 0 0 -240 0 -128 -342 0 -306 222 0 -288 0 -224 -168 -81 184 87 145 -56 78 -24 -156 -135 -224 -200 116 0 0 -225 0 0 0 -175 0 0 0 0 -38 0 0 0 -176 0 0 -63 0 0 0 -125 0 0 0 -207 -216 -76 0 0 0 -70 0 0 0 0 0 0 0 -32 0 105 0 0 0 0 -65 -33 0 -40 0 0 0 0 0 0 0 -72 0 0 0 0 54 0 0 -32 0 0 0 0 0 0 24 0 63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
135 135 0 344 126 352 0 -129 -301 -328 0 234 -280 369 351 200 -228 -351 0 273 70 -228 -333 -36 0 -245 -287 324 228 -238 -117 252 -259 0 195 -248 186 0 0 0 -315 228 0 0 56 -232 0 -84 0 90 150 0 0 0 -162 -140 -232 -208 0 0 -154 0 0 0 46 -182 168 125 -50 0 0 0 0 -160 0 -46 0 -66 -17 0 0 0 0 168 0 0 0 0 0 153 0 0 0 0 0 0 -171 0 -98 0 -105 0 0 0 90 0 -70 0 0 0 40 72 0 0 0 0 0 0 0 0 0 0 63 -8 18 0 0 0 0 0 0 -28 28 0 72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
138 138 396 352 129 360 -168 -132 -308 -336 0 240 -287 378 360 205 -234 -360 -108 280 72 -234 -342 -37 41 0 -294 0 234 -245 -120 0 -266 0 200 0 0 -132 -351 0 -324 234 -231 -297 58 -240 -174 -87 192 93 155 0 81 -25 -168 -145 0 -216 120 0 -161 -234 0 0 48 0 175 130 -52 0 -40 -152 -208 0 0 0 -115 -69 0 120 92 0 0 175 0 -216 0 0 64 0 0 -75 0 0 0 0 0 0 -105 -34 -112 0 0 42 0 0 0 0 0 -44 0 78 0 0 -20 0 77 -80 0 0 50 0 0 0 0 0 5 0 0 0 0 -35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
141 141 405 360 132 368 -172 -135 -315 -344 0 246 -294 387 369 210 -240 -369 -111 0 74 -240 -351 -38 42 -252 -301 333 240 -252 0 259 -273 0 205 -256 192 0 -360 -203 0 240 -238 0 60 -248 -180 -90 200 0 0 0 84 0 0 0 -240 -224 124 0 0 -243 0 0 50 -189 182 135 -54 0 -42 0 0 0 -184 -48 0 0 -18 126 0 0 0 0 0 0 0 -80 68 0 0 -80 -75 0 -52 0 0 0 -112 0 0 112 0 0 0 0 0 0 0 0 0 0 0 0 -22 0 0 -88 -80 0 0 7 0 0 0 -36 0 0 0 0 0 0 0 0 0 -16 20 0 0 0 0 0 0 0 0 0 0 0 0 0
144 144 414 368 135 376 -176 -138 -322 -352 0 252 -301 396 378 215 -246 -378 -114 0 76 -246 -360 -39 43 -259 -308 342 246 -259 0 266 -280 0 210 -264 198 -136 -369 0 -333 246 -245 -306 62 0 0 -93 208 0 160 -58 87 -26 -174 0 -248 -232 128 0 0 -252 0 0 52 -196 0 140 -56 0 0 -160 0 -168 0 -50 0 -72 0 132 0 0 0 182 136 0 0 0 0 0 0 -85 0 0 0 0 0 144 0 0 -119 119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 0 72 0 0 0 0 0 0 0 0 0 32 0 0 0 25 27 0 0 14 0 0 0 0 0 0 0 0 0
147 147 423 376 138 384 -180 0 -329 -360 0 0 -308 405 387 220 -252 -387 -117 287 78 -252 -369 -40 44 -266 -315 351 0 -266 -123 0 -287 0 0 -272 204 -140 0 0 -342 252 -252 -315 64 -256 0 -96 216 0 165 -60 90 -27 0 0 -256 -240 132 0 -168 -261 0 52 54 0 189 145 -58 0 0 0 -216 0 0 0 0 0 -19 138 0 0 0 0 144 -225 -225 -84 72 0 0 0 -80 0 0 0 0 0 0 0 -126 0 0 45 99 0 0 -36 135 0 44 0 0 0 0 0 0 0 0 40 0 0 0 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
150 150 432 384 141 392 -184 -141 0 -368 0 258 -315 414 396 0 -258 -396 -120 294 80 0 -378 -41 45 -273 -322 360 252 -273 -126 273 -294 0 215 -280 210 -144 -378 -210 -351 258 -259 -324 66 -264 0 0 224 96 0 -62 93 -28 0 0 0 -248 136 0 -175 -270 0 54 56 -203 0 150 0 0 0 -168 0 0 -192 0 -120 -75 -20 0 96 0 0 0 0 -234 -234 0 76 0 0 0 0 0 0 0 0 0 -119 0 0 0 -68 0 0 -77 -75 0 0 -48 0 84 0 0 -24 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
153 153 441 392 144 400 -188 -144 -336 -376 0 264 -322 423 405 225 -264 0 -123 301 0 -258 -387 -42 46 0 -329 369 258 0 -129 0 -301 0 220 -288 0 0 -387 0 -360 264 -266 -333 0 0 0 -99 232 0 0 0 0 0 0 -150 0 0 0 0 0 -279 0 56 0 0 0 155 0 0 0 -176 0 -176 0 0 0 -78 -21 144 0 -130 0 0 0 0 0 0 80 162 0 -90 -85 0 0 0 0 0 0 0 -133 126 -72 48 0 0 0 -39 144 0 0 90 0 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
156 156 450 400 147 408 -192 -147 -343 -384 0 270 -329 432 0 230 -270 -405 -126 308 82 -264 -396 -43 47 0 0 0 264 0 -132 280 -308 0 0 0 216 -148 -396 0 0 270 0 -342 68 -272 -186 -102 0 0 170 -64 96 -29 -180 0 -264 0 0 0 -182 0 0 58 0 -210 0 0 0 0 -44 0 0 0 0 -52 0 0 -22 150 100 0 0 189 0 -243 0 -88 0 171 0 -95 0 0 0 0 0 0 -126 -36 0 133 0 51 0 -84 0 0 153 0 0 0 108 77 0 -18 84 0 0 0 0 0 81 0 0 0 0 0 -40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
159 159 459 408 150 416 -196 -150 -350 -392 0 276 -336 441 414 235 -276 -414 -129 315 84 -270 -405 -44 48 -280 -336 378 270 -280 0 0 0 0 225 -296 222 -152 -405 0 -369 276 0 0 70 -280 -192 -105 240 0 175 -66 0 -30 0 -155 0 -256 140 0 -189 -288 0 60 0 0 196 0 -60 0 -46 0 -224 -184 -200 0 -125 -81 0 156 104 -135 0 0 152 0 0 0 84 0 0 0 -90 0 0 0 0 0 0 0 0 0 0 0 0 -91 0 0 0 0 48 0 0 84 0 0 91 0 0 0 0 0 0 -12 0 0 0 0 0 12 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0
162 162 468 416 153 424 -200 -153 -357 -400 0 282 -343 450 423 240 -282 -423 -132 0 86 -276 -414 -45 49 -287 -343 387 276 -287 -135 287 -315 0 230 -304 228 0 -414 -217 -378 0 -273 0 0 -288 -198 0 248 99 0 -68 99 -31 -186 -160 -272 -264 144 0 -196 0 0 62 58 0 203 160 -62 0 -48 0 -232 0 0 0 0 -84 0 162 108 -140 0 0 0 -252 0 0 88 0 0 0 -95 0 -56 0 0 0 0 0 0 0 -76 0 108 -98 -80 0 0 0 0 96 117 0 0 -20 0 0 0 0 0 0 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -24 0 0 0 0 0 0 0 0 0 0 0
165 165 477 424 156 432 -204 -156 -364 -408 0 288 -350 459 432 245 -288 -432 -135 322 88 -282 -423 -46 50 -294 -350 0 0 0 -138 0 -322 0 235 -312 234 -156 -423 -224 -387 282 -280 -351 72 0 -204 -108 256 102 180 0 102 -32 -192 -165 0 -272 148 0 0 0 0 64 0 -217 210 0 0 0 -50 0 0 0 -208 -54 -130 0 -23 168 112 0 0 196 0 -261 -243 0 0 0 0 0 -100 0 0 0 -180 0 0 0 0 0 -80 0 0 0 0 -42 0 0 0 102 0 0 -26 0 98 0 0 0 0 0 0 -14 0 0 0 0 0 0 -63 0 0 -30 0 0 0 0 0 0 0 0 -21 0 0 0 0 0 0 0
168 168 486 432 159 440 -208 -159 -371 -416 0 294 -357 468 441 250 -294 0 -138 329 90 -288 0 -47 51 -301 -357 396 0 -294 -141 294 -329 0 240 -320 240 -160 -432 -231 -396 288 0 0 74 0 -210 -111 0 0 185 0 0 -33 -198 0 -280 0 0 0 -203 -297 0 66 0 -224 217 165 0 0 -52 -184 0 -192 0 0 -135 -87 -24 174 0 0 0 0 0 -270 -252 0 92 0 0 0 0 0 -60 0 0 153 0 0 -140 0 0 0 117 0 -85 0 162 -52 0 0 0 0 0 0 0 0 -88 45 0 8 0 -16 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
171 171 495 440 162 0 -212 -162 -378 -424 0 300 -364 477 450 255 -300 -441 -141 336 92 -294 0 -48 52 -308 -364 405 282 -301 -144 301 -336 0 245 -328 246 -164 0 0 -405 0 0 -360 76 -296 -216 0 264 105 0 -70 105 -34 -204 0 0 0 0 0 0 0 0 68 0 -231 224 0 -64 0 0 0 -240 -200 0 -56 -140 0 0 180 116 -145 0 203 160 0 0 0 0 180 0 -100 0 0 -64 0 -189 0 -133 0 -147 140 -84 0 0 0 0 -45 0 0 0 108 126 0 0 0 0 -96 -96 0 0 0 99 0 0 0 6 0 0 0 -72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
174 174 504 448 165 448 -216 -165 -385 -432 0 306 -371 486 459 260 -306 -450 -144 343 94 -300 -432 -49 53 -315 -371 414 288 -308 -147 308 -343 0 0 0 252 0 -441 -238 -414 294 -287 -369 78 -304 -222 -114 272 0 0 -72 108 -35 0 -170 0 0 152 0 -210 -306 0 70 60 0 0 170 0 0 -54 -192 -248 -208 0 0 -145 -90 0 0 0 -150 0 0 0 -279 -261 0 0 189 0 -105 -105 0 0 0 -198 162 0 0 0 147 -88 0 0 0 0 0 0 0 52 114 0 0 -28 0 105 -104 0 50 0 0 0 -18 0 0 0 0 0 0 0 0 0 0 0 -24 0 36 0 0 0 0 0 0 0 0 0 0 0 0
177 177 513 456 168 456 -220 -168 0 -440 0 312 -378 495 468 265 -312 -459 -147 350 0 -306 0 -50 54 -322 -378 423 294 -315 -150 315 -350 0 250 -336 0 -168 -450 -245 -423 300 -294 0 0 0 0 0 0 0 0 -74 111 -36 0 -175 0 -280 0 0 -217 0 0 0 62 -238 231 0 -66 0 0 0 -256 -216 0 -58 0 0 0 0 120 0 0 0 168 0 0 -92 96 198 0 0 -110 0 0 0 0 0 -140 -38 -154 0 -92 54 0 0 0 0 171 0 56 0 0 0 0 -22 0 0 0 0 0 0 0 0 24 -40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
180 180 522 464 171 464 -224 0 -392 -448 0 318 -385 504 477 270 -318 -468 -150 357 0 -312 -441 -51 55 -329 0 432 300 -322 0 322 0 0 255 -344 258 0 -459 0 -432 0 -301 0 80 -312 -228 -117 280 108 190 -76 114 -37 0 -180 0 -288 0 0 -224 -315 0 72 64 -245 0 175 0 0 -56 0 0 -224 -216 0 0 0 -25 0 0 -155 0 0 0 0 0 0 100 0 0 -110 -115 0 -68 0 -207 0 -147 -40 -161 0 0 0 0 -105 0 0 0 -56 0 120 0 0 0 0 0 0 0 55 60 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
183 183 531 472 174 472 -228 -171 -399 -456 0 324 -392 513 486 275 -324 -477 -153 364 96 -318 -450 -52 56 -336 -385 441 306 -329 0 329 0 0 260 -352 264 -172 -468 0 -441 306 -308 -378 82 0 -234 -120 288 111 195 -78 117 -38 -210 -185 -288 0 156 0 0 -324 0 0 66 -252 0 180 -68 0 -58 0 0 -232 0 -60 0 -93 -26 186 0 -160 0 0 176 0 0 -96 104 207 0 -115 -120 0 0 0 0 171 0 0 0 154 0 0 0 0 0 0 180 0 0 0 0 0 -30 0 112 0 0 0 65 0 0 -20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
186 186 540 480 177 480 -232 -174 -406 -464 0 330 -399 522 495 0 -330 -486 0 371 98 -324 -459 0 57 -343 -392 450 312 -336 -153 336 -357 0 265 -360 270 -176 -477 -252 0 312 -315 0 84 0 -240 0 296 114 200 0 120 0 0 0 -296 -296 160 0 0 -333 0 0 68 -259 238 0 -70 0 -60 0 -264 -240 0 0 -150 0 -27 0 124 0 0 210 184 -288 0 0 0 216 0 0 0 0 0 0 0 0 -154 0 -168 0 -96 0 126 0 -90 0 0 0 0 0 0 91 0 0 119 0 0 60 0 0 0 0 26 0 0 0 0 18 0 0 0 -35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
189 189 549 488 180 488 -236 -177 -413 -472 0 336 -406 531 0 280 -336 0 -156 378 100 -330 -468 -53 0 -350 0 459 318 0 0 343 -364 0 270 -368 276 -180 -486 -259 -450 318 0 0 86 0 -246 -123 304 117 205 0 0 -39 -216 -190 0 0 164 0 -231 -342 0 0 0 0 245 0 0 0 0 0 0 0 -224 -62 0 -96 0 192 0 0 0 217 0 0 -270 0 0 225 0 -120 0 0 -72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
192 192 558 496 183 496 -240 -180 -420 -480 0 342 -413 0 504 285 -342 -495 -159 0 102 -336 -477 -54 58 0 -399 468 324 -343 -156 350 -371 0 0 -376 282 0 -495 -266 -459 0 0 -387 88 0 -252 -126 312 0 210 -80 0 0 -222 0 -304 0 0 0 0 -351 0 74 0 0 0 185 0 0 -62 0 -272 0 0 0 0 0 0 198 128 -165 0 224 0 -297 0 0 0 234 0 0 0 0 0 0 -216 180 0 0 -175 0 0 0 0 0 0 0 189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -22 0 -44 0 0 0 0 0 0 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
195 195 567 504 186 504 -244 -183 -427 -488 0 348 -420 540 513 0 -348 -504 -162 385 104 -342 -486 -55 59 -357 -406 477 0 0 -159 357 -378 0 0 -384 0 -184 0 0 -468 324 -322 -396 90 -320 -258 0 320 0 215 -82 0 0 -228 -195 -312 0 168 0 -238 0 0 0 0 0 0 0 -72 0 -64 -200 -280 -248 -232 -64 0 0 0 0 132 -170 0 0 0 0 0 0 0 243 0 0 0 0 -76 0 0 0 -161 0 0 0 -100 57 0 0 -95 0 0 0 64 0 0 0 -32 0 0 -112 -104 0 0 0 0 -24 0 0 0 0 0 0 0 0 0 0 0 0 0 45 0 0 0 27 0 0 0 0 0 0 0 0
198 198 576 512 189 512 -248 -186 -434 -496 0 354 -427 549 522 290 -354 0 -165 0 0 -348 -495 -56 60 -364 -413 486 0 -350 -162 364 -385 0 275 0 0 -188 -504 0 0 330 -329 0 92 0 -264 -129 328 0 220 -84 123 -40 0 -200 -320 -304 172 0 -245 0 0 0 70 -266 252 190 -74 0 0 -208 -288 -256 0 0 -155 0 -28 204 0 0 0 0 192 0 0 0 108 252 0 0 0 0 -80 0 0 0 0 -42 0 0 -104 60 0 0 0 0 198 0 0 0 0 98 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 -32 0 0 0 0 40 0 0 0 0 0 0
201 201 585 520 192 520 -252 -189 -441 -504 0 360 0 558 531 295 -360 -513 -168 392 106 -354 -504 -57 61 -371 -420 495 330 -357 -165 371 -392 0 0 -392 0 0 0 -273 -477 336 0 -405 0 -328 -270 0 0 0 0 -86 126 0 0 -205 -328 -312 176 0 -252 0 0 76 72 0 259 195 -76 0 0 0 -296 0 -240 -66 0 0 0 0 0 -175 0 231 200 0 0 0 0 261 0 0 0 0 -84 0 0 0 0 -44 0 161 0 0 0 0 -100 0 207 0 0 132 0 105 0 -24 126 0 0 0 0 0 108 0 0 0 7 0 -48 0 0 0 0 -40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
204 204 594 528 195 0 -256 -192 -448 -512 0 366 0 567 540 300 -366 -522 0 399 108 -360 -513 -58 62 -378 0 504 336 -364 0 378 -399 0 280 0 288 -192 -513 0 0 342 -336 -414 94 -336 -276 -132 336 0 225 0 0 0 -234 -210 -336 0 0 0 0 -360 0 78 74 0 266 200 0 0 -66 -216 0 0 -248 -68 0 0 0 0 136 0 0 238 0 -306 0 0 0 0 0 -125 -125 0 0 0 -225 0 -168 0 0 0 0 0 135 0 0 -48 0 -60 0 0 0 112 0 0 0 0 -112 65 70 0 117 0 0 0 0 0 0 0 -81 0 0 0 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
207 207 603 536 198 528 -260 -195 -455 -520 0 372 -434 576 549 305 -372 -531 -171 406 110 -366 -522 -59 63 -385 -427 513 342 -371 -168 385 0 0 0 -400 294 0 -522 -280 -486 348 -343 -423 96 0 -282 -135 344 0 230 -88 129 -41 -240 0 0 0 180 0 0 0 0 80 0 -273 273 205 -78 0 -68 0 -304 -264 -256 0 0 0 0 210 0 -180 0 0 208 0 -279 0 0 270 0 0 0 0 0 0 -234 0 -175 0 0 168 0 63 144 0 0 0 0 0 0 0 135 0 0 0 0 0 0 0 0 0 0 0 0 -48 0 0 0 0 0 0 40 0 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
210 210 612 544 201 536 -264 -198 -462 -528 0 0 -441 0 558 310 -378 -540 -174 413 112 0 -531 -60 64 -392 -434 522 348 -378 -171 392 -406 0 285 -408 300 -196 -531 0 -495 0 -350 -432 98 0 0 -138 352 0 0 -90 132 0 -246 0 -344 -320 0 0 -259 -369 0 82 76 0 280 0 0 0 0 0 0 -272 0 -70 -160 0 -29 0 140 -185 0 0 216 -315 0 0 112 279 0 -130 0 0 0 0 0 0 0 0 0 175 0 0 0 0 0 0 0 0 68 138 0 0 -34 -26 0 0 0 70 0 10 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
213 213 621 552 204 544 -268 -201 -469 -536 0 378 -448 585 567 0 -384 -549 -177 420 0 -372 0 -61 0 -399 0 531 354 -385 0 399 -413 0 290 -416 306 -200 0 -287 0 354 -357 0 100 0 -288 -141 360 120 235 -92 0 -42 -252 -215 -352 -328 184 0 -266 0 0 0 78 0 0 210 -80 0 0 0 -312 -280 0 -72 -165 -99 -30 0 0 -190 0 0 224 0 0 -100 116 0 0 -135 -130 0 0 0 -243 189 -182 0 0 182 0 0 0 0 0 0 0 -64 0 0 0 0 0 -28 0 0 0 0 0 0 0 -26 32 -52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
216 216 630 560 207 552 -272 -204 -476 -544 0 384 -455 594 576 315 -390 -558 -180 427 114 -378 0 -62 65 -406 0 540 360 -392 -174 406 -420 0 295 -424 0 -204 -540 -294 -504 360 -364 -441 102 -344 0 -144 368 0 240 -94 135 0 -258 -220 0 0 0 0 0 -378 0 84 80 -280 0 215 0 0 -70 0 0 -288 -264 -74 0 0 -31 0 144 0 0 0 232 0 0 0 120 288 0 -140 0 0 -88 0 0 0 0 -46 0 189 0 0 0 0 0 -51 0 0 72 144 0 0 -36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99 0 0 0 0 0 0 36 0 0 0 0 0 0 20 0
219 219 639 568 210 560 -276 -207 -483 -552 0 390 -462 603 0 320 -396 -567 -183 434 116 -384 -540 -63 66 -413 -441 549 366 -399 -177 0 -427 0 300 -432 312 -208 -549 0 -513 0 -371 0 104 -352 -294 0 376 123 0 0 138 -43 -264 0 -360 -336 0 0 0 0 0 86 0 -287 287 220 -82 0 -72 -224 -320 0 -272 0 0 -102 -32 216 148 0 0 245 240 -324 0 -104 124 0 0 -145 0 0 -92 0 -252 0 0 0 0 196 0 66 0 0 0 -54 0 0 76 150 144 119 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 44 0 0 0 0 54 -40 0 21 0 0 48 0 0 0 0 0 0
222 222 648 576 213 568 -280 -210 -490 -560 0 0 0 612 585 325 -402 0 -186 441 0 -390 0 -64 67 -420 -448 0 0 -406 -180 413 -434 0 305 -440 0 -212 -558 -301 -522 366 0 -450 106 -360 0 0 384 0 245 -96 141 -44 -270 -225 0 -344 0 0 -273 -387 0 88 0 -294 294 0 -84 0 -74 -232 -328 0 0 0 0 0 0 0 152 0 0 252 248 -333 -288 0 128 0 0 0 0 0 0 0 -261 198 0 0 0 203 0 0 153 0 0 -57 216 -68 0 0 0 126 0 0 0 -120 0 0 0 0 126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 0 0 0 0 0
225 225 657 584 216 576 -284 -213 -497 -568 0 396 -469 621 594 330 -408 -576 -189 0 118 -396 -549 -65 68 -427 -455 558 372 -413 -183 420 0 0 0 0 318 -216 0 -308 -531 372 -378 -459 108 0 0 -147 392 0 0 0 144 -45 -276 -230 0 -352 0 0 -280 -396 0 90 0 0 0 225 0 0 0 0 -336 0 -280 0 -170 0 -33 0 0 0 0 0 0 0 0 -108 132 0 0 0 0 0 0 0 0 0 -189 0 0 210 -108 0 162 0 0 0 0 0 0 0 0 0 0 0 133 0 -120 0 0 0 0 0 0 0 0 0 -56 24 -90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
228 228 666 592 219 584 -288 -216 -504 -576 0 0 -476 630 603 335 -414 0 -192 448 120 -402 -558 -66 69 0 0 567 378 -420 -186 427 -441 0 310 -448 324 -220 -567 -315 -540 378 0 -468 0 -368 -300 -150 0 0 250 -98 147 0 -282 -235 -368 0 188 0 -287 -405 0 92 82 -301 301 0 0 0 -76 -240 0 0 -288 -76 0 -105 -34 222 0 0 0 0 256 -342 0 -112 0 297 0 0 0 0 0 0 0 207 0 0 0 217 0 69 0 0 -105 0 225 -72 0 156 153 0 -38 -30 0 0 0 0 0 0 135 -28 0 -56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
231 231 675 600 222 592 -292 -219 0 -584 0 402 -483 639 0 340 -420 -585 -195 455 122 -408 -567 0 0 -434 -462 0 384 -427 -189 0 0 0 0 -456 330 0 -576 -322 0 384 -385 -477 0 -376 -306 0 400 126 0 0 0 0 -288 -240 -376 -360 192 0 -294 0 0 0 84 -308 308 0 -86 0 0 0 -344 -296 -296 -78 -175 0 -35 228 156 -195 0 0 0 -351 0 0 0 0 0 0 0 0 0 0 -270 0 0 -48 -182 224 0 72 171 -112 0 0 0 -76 0 0 0 0 0 0 0 0 0 75 0 0 0 0 34 -60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
234 234 684 608 225 600 -296 -222 -511 -592 0 408 -490 648 612 0 -426 -594 -198 462 124 -414 -576 -67 70 -441 -469 576 390 -434 -192 434 -448 0 315 -464 336 -224 -585 -329 -549 390 0 -486 110 0 -312 0 408 129 0 -100 150 -46 0 0 -384 0 196 0 -301 0 0 94 0 0 315 230 -88 0 -78 0 -352 0 0 -80 -180 -108 -36 234 0 0 0 259 0 0 0 0 136 306 0 0 -135 0 -96 0 0 0 -196 -50 0 231 0 75 180 0 -110 0 0 0 0 162 0 0 -40 0 0 0 0 80 75 0 144 0 36 0 0 0 -64 0 0 0 0 -45 0 0 0 0 -48 0 0 0 0 0 0 0 0 0 0 0
